F,N,M,mode,W,core_type,model,work,placement,n_machines,n_ticks,repeat,scenario_name,sim_id,setup_s,broker_setup_s,federate_spawn_s,sim_wall_s,perf_n_ticks,tick_mean_s,tick_median_s,tick_p95_s,failure_mode,peak_rss_mb,cpu_util_pct,throughput_inst_steps_s
1,1,15,par,16,zmq,heavy_compute_dummy,200000.0,local,1,20,2,scaling_F1_N1_M15_par_zmq_local,20260727_095249,1.170008897781372,0.21096134185791016,0.009664535522460938,2.030022382736206,20,0.10149757862091065,0.04545891284942627,0.07927823066711426,,2365.515625,1370.9000000000003,147.78162179455333
1,1,16,par,16,zmq,heavy_compute_dummy,200000.0,local,1,20,0,scaling_F1_N1_M16_par_zmq_local,20260727_095255,1.2004790306091309,0.21176624298095703,0.010125160217285156,1.9303631782531738,20,0.09651473760604859,0.03749990463256836,0.045595407485961914,,2498.72265625,1439.72,165.77191463503502
1,1,16,par,16,zmq,heavy_compute_dummy,200000.0,local,1,20,1,scaling_F1_N1_M16_par_zmq_local,20260727_095300,1.307060956954956,0.21094655990600586,0.00976252555847168,2.559403896331787,20,0.12796707153320314,0.04410445690155029,0.08904457092285156,,2503.17578125,1515.2222222222222,125.02911340356768
1,1,16,par,16,zmq,heavy_compute_dummy,200000.0,local,1,20,2,scaling_F1_N1_M16_par_zmq_local,20260727_095308,1.2710113525390625,0.31365346908569336,0.01116943359375,2.8478100299835205,20,0.14238771200180053,0.08191335201263428,0.09570002555847168,,2503.9296875,1136.615,112.36704577582086
1,1,17,par,16,zmq,heavy_compute_dummy,200000.0,local,1,20,0,scaling_F1_N1_M17_par_zmq_local,20260727_095314,1.4110779762268066,0.21092438697814941,0.008868932723999023,3.172226905822754,20,0.1586073875427246,0.07727241516113281,0.12383151054382324,,2501.046875,1232.3500000000001,107.18022704363169
1,1,17,par,16,zmq,heavy_compute_dummy,200000.0,local,1,20,1,scaling_F1_N1_M17_par_zmq_local,20260727_095321,1.1792685985565186,0.2115952968597412,0.009923934936523438,2.789851665496826,20,0.13948922157287597,0.06589770317077637,0.12309026718139648,,2498.8125,1352.5944444444444,121.87027869793631
1,1,17,par,16,zmq,heavy_compute_dummy,200000.0,local,1,20,2,scaling_F1_N1_M17_par_zmq_local,20260727_095327,1.1788556575775146,0.21125316619873047,0.010014533996582031,3.337038993835449,20,0.16684811115264891,0.11341285705566406,0.12821531295776367,,2504.28515625,1363.8444444444444,101.88673270767465
1,1,31,par,16,zmq,heavy_compute_dummy,200000.0,local,1,20,0,scaling_F1_N1_M31_par_zmq_local,20260727_095334,1.2283060550689697,0.21095490455627441,0.009708404541015625,2.7082154750823975,20,0.1354070782661438,0.08029258251190186,0.10837173461914062,,2500.6015625,1439.0055555555555,228.9330393775763
1,1,31,par,16,zmq,heavy_compute_dummy,200000.0,local,1,20,1,scaling_F1_N1_M31_par_zmq_local,20260727_095340,1.1983425617218018,0.21142840385437012,0.009732246398925781,4.092900037765503,20,0.20463993549346923,0.15877509117126465,0.16875433921813965,,2504.19921875,1287.3708333333334,151.48183299841492
1,1,31,par,16,zmq,heavy_compute_dummy,200000.0,local,1,20,2,scaling_F1_N1_M31_par_zmq_local,20260727_095349,1.2213490009307861,0.21156978607177734,0.009972333908081055,2.8436899185180664,20,0.1421812057495117,0.07879757881164551,0.14708518981933594,,2504.625,1460.4222222222222,218.02658439043202
