F,N,M,mode,W,core_type,model,work,placement,n_machines,n_ticks,repeat,scenario_name,sim_id,setup_s,broker_setup_s,federate_spawn_s,sim_wall_s,perf_n_ticks,tick_mean_s,tick_median_s,tick_p95_s,failure_mode,peak_rss_mb,cpu_util_pct,throughput_inst_steps_s,exchange,distance,fanout,msg_width,freq,causality,n_edges,n_subs,max_fed_in,max_fed_out
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,3,scaling_F2_N4_M4_seq_zmq_local_xintra_fed_all2all_w1_f1_same_step,20260728_072632,1.865572452545166,0.6345169544219971,0.072662353515625,0.014556884765625,30,0.00048445860544840496,0.00032722949981689453,0.0004475116729736328,,1320.28515625,1636.2900000000002,65948.17610062893,on,intra_fed,all2all,1,1,same_step,32,16,8,8
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,4,scaling_F2_N4_M4_seq_zmq_local_xintra_fed_all2all_w1_f1_same_step,20260728_072636,1.8509373664855957,0.6330487728118896,0.07265162467956543,0.014548063278198242,30,0.0004841407140096029,0.0002944469451904297,0.0006954669952392578,,1340.33203125,1519.73,65988.16499778758,on,intra_fed,all2all,1,1,same_step,32,16,8,8
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_072640,1.7964293956756592,0.6362133026123047,0.0722498893737793,0.013023138046264648,30,0.00043126742045084633,0.00040340423583984375,0.000621795654296875,,1328.18359375,1536.57,73714.95230946671,on,cross_fed,1to1,1,1,same_step,16,16,4,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_072643,1.8711347579956055,0.6346285343170166,0.07394051551818848,0.012791156768798828,30,0.0004254420598347982,0.0003306865692138672,0.0008647441864013672,,1319.875,1614.22,75051.85163094128,on,cross_fed,1to1,1,1,same_step,16,16,4,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_072647,1.8648934364318848,0.6344199180603027,0.07724523544311523,0.012520551681518555,30,0.0004164775212605794,0.00033342838287353516,0.0007219314575195312,,1332.5234375,1640.6299999999999,76673.93773207655,on,cross_fed,1to1,1,1,same_step,16,16,4,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,3,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_072651,1.819469928741455,0.6357622146606445,0.07315230369567871,0.012207984924316406,30,0.0004060188929239909,0.00030350685119628906,0.0007815361022949219,,1313.9609375,1367.7545454545455,78637.0564799625,on,cross_fed,1to1,1,1,same_step,16,16,4,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,4,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_072655,1.8356616497039795,0.6359221935272217,0.07341313362121582,0.013101816177368164,30,0.0004340569178263346,0.0004099607467651367,0.000736236572265625,,1326.2734375,1606.0,73272.28431568795,on,cross_fed,1to1,1,1,same_step,16,16,4,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_072659,1.8226134777069092,0.6360507011413574,0.07451319694519043,0.012626886367797852,30,0.00041999022165934243,0.0003039836883544922,0.0006134510040283203,,1319.76953125,1467.01,76028.24417967939,on,cross_fed,1toN,1,1,same_step,16,16,4,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_072702,1.8388793468475342,0.6360602378845215,0.07378339767456055,0.012928247451782227,30,0.00042996406555175783,0.0004706382751464844,0.0007333755493164062,,1325.0,1669.22,74256.00442600276,on,cross_fed,1toN,1,1,same_step,16,16,4,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_072706,1.8018858432769775,0.634056806564331,0.07495307922363281,0.012501716613769531,30,0.00041582584381103513,0.0004634857177734375,0.0005211830139160156,,1322.828125,1586.85,76789.45457319399,on,cross_fed,1toN,1,1,same_step,16,16,4,16
